853056,0.35203007440193634,0.5148857998304538,0.10810810810810811,253,141,60,100,landscapeumap
850930,0.3592867386440111,0.49409899590047224,0.16216216216216217,234,41,32,100,landscapeumap
854123,0.38231080268298456,0.8273099540730351,0.16216216216216217,207,12,33,100,landscapeumap
856771,0.41599598922413683,0.8139689533597328,0.13513513513513511,227,28,28,100,landscapeumap
851205,0.4065090900097012,0.6615471166061849,0.24324324324324326,137,0,38,100,landscapeumap
851882,0.48426743866034694,0.7900538474816708,0.08108108108108109,253,150,64,100,landscapeumap
854540,0.4692508062093803,0.744083474838248,0.10810810810810811,252,88,45,100,landscapeumap
855599,0.8186631245753493,0.7505477139151161,0.08108108108108109,252,132,57,100,landscapeumap
850693,0.4443965282042817,0.837726448142022,0.08108108108108109,254,186,84,100,landscapeumap
851455,0.590864433582983,0.4915757035542695,0.10810810810810811,237,47,33,100,landscapeumap
851453,0.44282259041945665,0.8522990981915795,0.08108108108108109,254,192,91,100,landscapeumap
851174,0.4899279880913385,0.8252879946512716,0.05405405405405403,254,192,91,100,landscapeumap
854985,0.41320075748239304,0.8446933940442537,0.13513513513513511,235,44,32,100,landscapeumap
852462,0.30117350190224784,0.324983170842082,0.13513513513513511,224,24,28,100,landscapeumap
851549,0.39036126879363264,0.8361613988481468,0.21621621621621617,147,0,38,100,landscapeumap
856760,0.4191290609859935,0.8525022241589968,0.05405405405405403,254,192,91,100,landscapeumap
851916,0.415436757164176,0.8080907710976333,0.13513513513513511,231,34,30,100,landscapeumap
854443,0.3114008996091472,0.738687003377131,0.24324324324324326,154,0,38,100,landscapeumap
852122,0.7296203816666856,0.6996978792968436,0.43243243243243246,135,0,38,100,landscapeumap
855075,0.366216262532134,0.7029019571651313,0.2702702702702703,154,0,38,100,landscapeumap
851847,0.4356675852237812,0.7921410495832223,0.05405405405405403,254,209,109,100,landscapeumap
851495,0.429573095325558,0.8963415003277496,0.1891891891891892,196,4,36,100,landscapeumap
852939,0.34530090975741556,0.8981447629049542,0.10810810810810811,250,75,41,100,landscapeumap
852200,0.15664321459066013,0.5019790927221327,0.1891891891891892,195,4,36,100,landscapeumap
855741,0.16954790229172376,0.492389229042575,0.10810810810810811,236,45,33,100,landscapeumap
853876,0.33231923035668354,0.2765380327376657,0.10810810810810811,252,126,55,100,landscapeumap
852369,0.31694952485875294,0.31073958767799914,0.08108108108108109,252,128,56,100,landscapeumap
852457,0.5314916577663916,0.6875854982921172,0.5945945945945946,129,0,38,100,landscapeumap
852432,0.5861177127740861,0.7028623606359296,0.13513513513513511,211,15,32,100,landscapeumap
853942,0.14204582291662593,0.4014724626830482,0.10810810810810811,235,42,32,100,landscapeumap
852556,0.1502453518125878,0.3850334562984568,0.08108108108108109,254,209,109,100,landscapeumap
851579,0.3851397491036121,0.7594392484146331,0.10810810810810811,252,134,58,100,landscapeumap
852819,0.35745359717018,0.7704053733097813,0.10810810810810811,251,76,41,100,landscapeumap
851672,0.5906204501717471,0.5694571445420272,0.10810810810810811,241,55,36,100,landscapeumap
852652,0.6003316290928586,0.5756095081090885,0.05405405405405403,254,203,103,100,landscapeumap
851718,0.6400210988789818,0.6707774057541038,0.05405405405405403,254,204,104,100,landscapeumap
855782,0.6590391238695602,0.6238912400740901,0.13513513513513511,234,41,32,100,landscapeumap
851740,0.435352623429377,0.5077200962611793,0.16216216216216217,214,17,31,100,landscapeumap
851558,0.6700049313444993,0.5005580564277028,0.1891891891891892,168,0,38,100,landscapeumap
